epoch,loss_data,loss_phys,loss_ic,loss_val,loss_total
1050,0.002996089169755578,0.007926607504487038,5.155660255695693e-05,0.0020382406655699015,0.00615882920101285
1100,0.002634919248521328,0.007958696223795414,6.260592635953799e-05,0.002035317709669471,0.005824430380016565
1150,0.0035769722890108824,0.000810643658041954,3.218385609216057e-05,0.0021747699938714504,0.0039350963197648525
1200,0.0020250529050827026,0.00855637714266777,9.325167775386944e-05,0.0022711341734975576,0.005487517919391394
1250,0.0022365024778991938,0.0002635220007505268,1.441106815036619e-05,0.0020599912386387587,0.0023580086417496204
1300,0.0031229068990796804,0.008612975478172302,7.302069570869207e-05,0.002093531657010317,0.006581413559615612
1350,0.0025063431821763515,0.0009461567969992757,5.62050990993157e-05,0.002053618198260665,0.0029483523685485125
1400,0.002494501881301403,0.0005270175170153379,4.7407163947355e-05,0.0020508153829723597,0.002761450130492449
1450,0.0037680426612496376,0.00023135145602282137,9.662463526183274e-06,0.002043045125901699,0.003870863700285554
1500,0.002987352665513754,0.00314854527823627,4.242244176566601e-05,0.002051768358796835,0.004271905403584242
1550,0.000992676941677928,0.005447456147521734,1.430594602425117e-05,0.0020504151470959187,0.00313900806941092
1600,0.0027104418259114027,0.0023924384731799364,9.318051161244512e-05,0.0021775830537080765,0.0037650433368980885
1650,0.002484523691236973,0.00034564908128231764,6.69489600113593e-06,0.002052681054919958,0.0026281680911779404
1700,0.002501497510820627,0.0004585373681038618,9.944994417310227e-06,0.0020936019718647003,0.0026934263296425343
1750,0.002818850101903081,0.002956185257062316,9.058339855982922e-06,0.0021664935629814863,0.003985273651778698
1800,0.002576865255832672,0.005117088556289673,0.0001094541439670138,0.002034372417256236,0.004716744180768728
1850,0.00126639346126467,0.0010366671485826373,8.233047992689535e-05,0.00204035104252398,0.00177742016967386
1900,0.0010964409448206425,0.0023700357414782047,3.2493931939825416e-05,0.002052686410024762,0.002064097672700882
1950,0.0015404176665470004,0.00010379665764048696,8.406334018218331e-06,0.0020481792744249105,0.001591794309206307
2000,0.0027327232528477907,0.00167719810269773,6.762095381418476e-06,0.0020491566974669695,0.003396587213501334
2050,0.001398738007992506,0.001197829027660191,0.00010485915845492855,0.0021274378523230553,0.002001746091991663
2100,0.003587153507396579,0.00048688528477214277,6.188148108776659e-05,0.0021165749058127403,0.003857074771076441
2150,0.0023623963352292776,0.0005170496879145503,4.1780131141422316e-05,0.0021286404225975275,0.002618200611323118
2200,0.002775032538920641,0.0012284426484256983,1.6968235286185518e-05,0.0020830912981182337,0.003276753006502986
2250,0.0030220181215554476,0.0016909390687942505,7.026318780845031e-05,0.002094048075377941,0.0037730697076767683
2300,0.0024284522514790297,0.00017123014549724758,5.037083155912114e-06,0.002064074156805873,0.0025018288288265467
2350,0.0015519773587584496,0.000208595534786582,4.025350062875077e-05,0.0021217477042227983,0.0016853254055604339
2400,0.0015920044388622046,0.001004910795018077,1.4899756934028119e-05,0.002072905655950308,0.0020037430804222822
2450,0.0030036463867872953,0.0008100973791442811,6.95325288688764e-05,0.0021415213122963905,0.0034096799790859222
2500,0.004139297641813755,0.004886303562670946,0.00010939297499135137,0.0020417876075953245,0.006188948173075914
2550,0.0028868084773421288,0.005293511785566807,5.0284845201531425e-05,0.0021348840091377497,0.005019363947212696
2600,0.0019361840095371008,8.663055632496253e-05,2.9970062314532697e-05,0.002081779995933175,0.0020086397416889668
2650,0.0024276829790323973,0.0020392572041600943,0.00016560644144192338,0.002089270856231451,0.0034376434050500393
2700,0.003048676997423172,7.89724726928398e-05,4.330245064920746e-05,0.002106398344039917,0.003135319799184799
2750,0.0029472734313458204,0.0008601417648606002,2.4753526304266416e-05,0.002147510414943099,0.0033151586540043354
2800,0.003261090023443103,0.0007878892356529832,5.4525913583347574e-05,0.0021035675890743732,0.003639112925156951
2850,0.001965887611731887,0.0009966861689463258,2.0842569938395172e-05,0.0021012232173234224,0.002382070990279317
2900,0.0029739290475845337,0.0005643363110721111,4.5261876948643476e-05,0.002087238011881709,0.0032526906579732895
2950,0.0015422734431922436,0.0006415738607756793,5.373341991798952e-05,0.002098358003422618,0.0018621210474520922
