epoch,loss_data,loss_phys,loss_ic,loss_bc,loss_val,loss_total
50,0.022890586405992508,0.001068477751687169,0.03671492263674736,0.00977886188775301,0.04443240538239479,0.4931707978248596
100,0.039718519896268845,0.0006984433857724071,0.021047765389084816,0.0007917887414805591,0.027438124641776085,0.26160627603530884
150,0.011479579843580723,0.0007261725259013474,0.01817934587597847,0.0003761666303034872,0.021631529554724693,0.20066556334495544
200,0.019226081669330597,0.0008430652087554336,0.007781003136187792,6.106548971729353e-05,0.03938102722167969,0.1018620952963829
250,0.007293374743312597,0.001444246037863195,0.0036229644902050495,3.506902794470079e-05,0.013182366266846657,0.051094941794872284
300,0.008172019384801388,0.001127759926021099,0.007337316870689392,4.800055467057973e-05,0.018853390589356422,0.08766399323940277
350,0.01691131852567196,0.0007510481518693268,0.002039908664301038,1.8002981960307807e-05,0.006948454305529594,0.04124567285180092
400,0.012234413996338844,0.0028415366541594267,0.0008490164764225483,1.874559347925242e-05,0.011100699193775654,0.03511971980333328
450,0.0201503187417984,0.0005570651264861226,0.0018382732523605227,9.599940312909894e-06,0.013754624873399734,0.041414376348257065
500,0.012485906481742859,0.0005105931777507067,0.0035026532132178545,0.00010394927085144445,0.008065958507359028,0.05110489949584007
550,0.002361465711146593,0.0006758070085197687,0.0012160673504695296,1.2422032114045578e-06,0.0061147394590079784,0.01791359670460224
600,0.017612053081393242,0.000507877382915467,0.001723264460451901,1.0282585208187811e-05,0.008396357297897339,0.037486910820007324
650,0.011953676119446754,0.0006359195103868842,0.005703234113752842,3.6836270737694576e-05,0.01439265813678503,0.07253398001194
700,0.007233075797557831,0.0007756426930427551,0.00036099262069910765,3.844009825115791e-06,0.0061518051661551,0.01475965604186058
750,0.0039045594166964293,0.0012610071571543813,0.002547171199694276,5.646959834848531e-06,0.0060447282157838345,0.0357377752661705
800,0.010081564076244831,0.0007873378344811499,0.0012837010435760021,1.5620495105395094e-05,0.0041534192860126495,0.02701146900653839
