epoch,loss_data,loss_phys,loss_ic,loss_bc,loss_val,loss_total
50,0.056747980415821075,7.230680057546124e-05,0.05453670769929886,0.00012284787953831255,0.043032824993133545,0.058337993919849396
100,0.020821910351514816,0.0006677915807813406,0.03950730338692665,0.0002795247419271618,0.0278804749250412,0.026956114917993546
150,0.05853255093097687,5.971055543341208e-06,0.05589047446846962,0.00011738754255929962,0.04863303154706955,0.059736281633377075
200,0.039781417697668076,0.00011494976206449792,0.04203260317444801,0.00014340694178827107,0.03308149054646492,0.04179023578763008
250,0.010442471131682396,0.00033041476854123175,0.031415633857250214,8.629716467112303e-05,0.023578809574246407,0.012957517057657242
300,0.018017427995800972,1.600844188942574e-05,0.05143363028764725,0.000336445722496137,0.050390344113111496,0.02146192640066147
350,0.06065908446907997,2.6655031888367375e-06,0.05241949483752251,0.0005506885936483741,0.04671353101730347,0.0661792978644371
400,0.030126843601465225,0.0005683343624696136,0.039970699697732925,0.00015348027227446437,0.031134748831391335,0.03450331464409828
450,0.05175824090838432,0.0003033557441085577,0.03417496010661125,9.14470074349083e-05,0.024425528943538666,0.05418948829174042
500,0.028642401099205017,0.0004385782522149384,0.033919040113687515,7.160104723880067e-05,0.026555512100458145,0.0315513052046299
550,0.030164718627929688,0.00025689357426017523,0.031210852786898613,0.00037334338412620127,0.02261604554951191,0.03518262133002281
600,0.026449862867593765,0.00024353731714654714,0.026959920302033424,6.706139538437128e-05,0.01859031617641449,0.02833816222846508
650,0.023972079157829285,0.00020474579650908709,0.021928396075963974,3.368210309417918e-05,0.014215769246220589,0.025332627817988396
700,0.0034459035377949476,0.0002266905939904973,0.0156256053596735,0.00038502394454553723,0.010763769969344139,0.008429596200585365
750,0.02657528780400753,0.00014344653754960746,0.023444199934601784,0.00018035453103948385,0.02015656977891922,0.02909606508910656
800,0.007465823087841272,0.000166500496561639,0.010646051727235317,6.981304977671243e-06,0.007747653406113386,0.00836813822388649
850,0.005918287206441164,0.00018482479208614677,0.00869378075003624,4.88939122078591e-06,0.006559301167726517,0.0068913050927221775
900,0.0028080157935619354,0.00021884562738705426,0.0029427707195281982,4.255597377778031e-05,0.004664718173444271,0.00432780385017395
950,0.0028601952362805605,0.00015948321379255503,0.0036951510701328516,1.4738938261871226e-05,0.003781715175136924,0.003805000800639391
1000,0.0011551867937669158,0.00013837112055625767,0.0013524263631552458,5.186467660678318e-06,0.0010421312181279063,0.0018989071249961853
1050,0.0027472428046166897,0.00017421429220121354,0.003469436429440975,4.503620402829256e-06,0.002779286587610841,0.0036633505951613188
1100,0.0005892501794733107,7.011261186562479e-05,0.0009212503209710121,7.983032446645666e-06,0.0019409118685871363,0.001019643503241241
1150,0.0011327145621180534,6.349487375700846e-05,0.002859059488400817,1.2188615983177442e-05,0.0007074918830767274,0.001572075067088008
1200,0.000524815812241286,6.196775939315557e-05,0.0018141057807952166,1.2335883184277918e-05,0.00043273475603200495,0.0009580134646967053
1250,0.0017501844558864832,3.25361434079241e-05,0.001646088669076562,4.257584805600345e-06,0.0008520816336385906,0.001955440966412425
1300,0.0005047933082096279,4.747586717712693e-05,0.000401032593799755,1.6253956403033953e-07,0.0001894683373393491,0.000743798038456589
1350,0.0018187783425673842,5.2582588978111744e-05,0.0007173571502789855,7.397566150757484e-06,0.00041893753223121166,0.0021556669380515814
1400,0.00039068065234459937,4.993095717509277e-05,0.000795700354501605,2.7664796107274015e-06,0.00018880558491218835,0.0006680002552457154
1450,0.00022889298270456493,3.316914808237925e-05,0.0003695279883686453,1.1236071259190794e-05,0.0001414653961546719,0.0005070994375273585
1500,0.00016120502550620586,3.3830943721113726e-05,0.00030989389051683247,1.02493766007683e-06,0.00011773440928664058,0.00034060911275446415
1550,0.00015681945660617203,3.2773747079772875e-05,0.0004608158487826586,3.87935961043695e-06,0.00023661409795749933,0.0003594817826524377
1600,0.00024538859724998474,3.87400905310642e-05,0.00030596493161283433,6.20139815055154e-07,0.00027423157007433474,0.00044529043952934444
1650,0.0003588793333619833,2.8964139346498996e-05,0.00042277880129404366,7.25290703940118e-07,0.0001810871617635712,0.0005109529010951519
1700,0.005572030786424875,0.0001332776591880247,0.004487631376832724,2.5755301976460032e-05,0.0024785050190985203,0.006495972163975239
1750,0.00033621976035647094,3.461815504124388e-05,0.0006207901169545949,4.0041268221102655e-06,0.00019358910503797233,0.0005493517965078354
1800,0.0006088095251470804,3.249657675041817e-05,0.0006387459579855204,2.3878405954746995e-06,0.00022570014698430896,0.0007951708394102752
1850,0.000107314765045885,2.6357953174738213e-05,0.0004018142935819924,7.020829798420891e-06,0.0002064751897705719,0.0003093128325417638
