epoch,loss_data,loss_phys,loss_ic,loss_bc,loss_val,loss_total
50,0.03803437575697899,0.0,0.0777759924530983,0.008822192437946796,0.08292702585458755,0.9040161967277527
100,0.028622692450881004,0.0,0.04845814406871796,0.005304326768964529,0.04401705786585808,0.5662474036216736
150,0.028521472588181496,0.0,0.04951990768313408,0.003841616678982973,0.04336041212081909,0.562136709690094
200,0.054774247109889984,0.0,0.0496334470808506,0.0037072550039738417,0.04385083168745041,0.5881812572479248
250,0.044288817793130875,0.0,0.0492003969848156,0.004240883514285088,0.04274366796016693,0.5787016153335571
300,0.0623159296810627,0.0,0.050085827708244324,0.0032080337405204773,0.043119948357343674,0.5952546000480652
350,0.03755320981144905,0.0,0.04888717830181122,0.004664921667426825,0.04282413423061371,0.573074221611023
400,0.04214537516236305,0.0,0.04979469254612923,0.003522853832691908,0.04380758851766586,0.575320839881897
450,0.07981164008378983,0.0,0.050018250942230225,0.0032790976110845804,0.04413463920354843,0.6127851009368896
500,0.06728074699640274,0.0,0.048390794545412064,0.005411419551819563,0.043117742985486984,0.6053029298782349
550,0.01946857012808323,0.0,0.049963343888521194,0.003337724832817912,0.04425341635942459,0.5524792075157166
600,0.0861760750412941,0.0,0.05160480737686157,0.0018884032033383846,0.042277928441762924,0.6211081743240356
650,0.05688967928290367,0.0,0.05081476271152496,0.0025124431122094393,0.0445031076669693,0.5901616811752319
700,0.05826590582728386,0.0,0.04900239408016205,0.004504986107349396,0.043294209986925125,0.5933396816253662
750,0.07140849530696869,0.0,0.05056546628475189,0.002736359369009733,0.04427110031247139,0.6044268012046814
800,0.044564977288246155,0.0,0.0496806800365448,0.0036524704191833735,0.044143855571746826,0.5778964757919312
850,0.04757646843791008,0.0,0.04957248270511627,0.0037789237685501575,0.04421604424715042,0.58109050989151
900,0.040608327835798264,0.0,0.04862009733915329,0.005054491572082043,0.04655924066901207,0.5773542523384094
950,0.02603643201291561,0.0,0.04933541268110275,0.004068240988999605,0.045453667640686035,0.5600730180740356
1000,0.024221720173954964,0.0,0.05087440088391304,0.002460905583575368,0.043210793286561966,0.5575747489929199
1050,0.0454200804233551,0.0,0.052939701825380325,0.0010856903390958905,0.0398741252720356,0.585673987865448
1100,0.05004441738128662,0.0,0.05052124336361885,0.0027775471098721027,0.04370657727122307,0.5830323100090027
1150,0.03459196537733078,0.0,0.05017029121518135,0.003120871726423502,0.04311528429389,0.5675035715103149
1200,0.043206971138715744,0.0,0.04599056765437126,0.011065224185585976,0.049028970301151276,0.6137648820877075
1250,0.0203999113291502,0.0,0.05218866467475891,0.0015018158592283726,0.042251065373420715,0.5573047399520874
1300,0.04070723429322243,0.0,0.06703880429267883,0.0023545788135379553,0.03812464326620102,0.7346410751342773
1350,0.052923575043678284,0.0,0.04819147661328316,0.005739924963563681,0.044062066823244095,0.5922375917434692
1400,0.045645151287317276,0.0,0.04551510512828827,0.04700957238674164,0.05271827429533005,0.9708919525146484
1450,0.06194262206554413,0.0,0.0597069188952446,0.00011929048923775554,0.03883090987801552,0.6602047681808472
1500,0.041198790073394775,0.0,0.050392135977745056,0.07654730975627899,0.0983235239982605,1.3105933666229248
1550,0.06342533230781555,0.0,0.06879010796546936,0.0031995552126318216,0.037971314042806625,0.7833219766616821
1600,0.060247551649808884,0.0,0.04472609609365463,0.03925261273980141,0.05701691657304764,0.9000346660614014
1650,0.3081182837486267,0.0,0.3266797959804535,0.3438563346862793,0.21104949712753296,7.013479709625244
1700,0.0666845366358757,0.0,0.05716429278254509,1.726056325423997e-05,0.0410846471786499,0.6385000944137573
1750,0.035069458186626434,0.0,0.05042063817381859,0.0028729375917464495,0.04327575862407684,0.5680052042007446
1800,0.1662159413099289,0.0,0.13227732479572296,0.0647585541009903,0.061512675136327744,2.1365747451782227
1850,0.05089065805077553,0.0,0.05833747610449791,8.819922186376061e-06,0.03957511484622955,0.6343536376953125
1900,0.036284979432821274,0.0,0.04454222321510315,0.03684350103139877,0.05819341912865639,0.850142240524292
1950,0.1369684934616089,0.0,0.1947212666273117,0.1470223367214203,0.05765499174594879,3.5544047355651855
2000,0.057616256177425385,0.0,0.05181482434272766,0.0017425306141376495,0.04074743390083313,0.5931897759437561
2050,0.0598885603249073,0.0,0.06139175966382027,0.0004096000920981169,0.038765791803598404,0.677902102470398
2100,0.023545414209365845,0.0,0.04479638487100601,0.016986113041639328,0.04761707782745361,0.641370415687561
2150,0.041675277054309845,0.0,0.04932898283004761,0.00407633138820529,0.044170740991830826,0.5757284164428711
2200,0.04077880084514618,0.0,0.044242244213819504,0.030922293663024902,0.05453052371740341,0.792424201965332
2250,0.04403359070420265,0.0,0.046158041805028915,0.010499156080186367,0.04941536486148834,0.6106055974960327
2300,0.015269817784428596,0.0,0.04419597238302231,0.028790218755602837,0.0563351996243,0.7451317310333252
2350,0.04639258608222008,0.0,0.07405470311641693,0.006264376919716597,0.038647864013910294,0.8495833873748779
2400,0.05884610861539841,0.0,0.07590078562498093,0.007497438229620457,0.03995226323604584,0.8928283452987671
2450,0.07764093577861786,0.0,0.0978090837597847,0.026315413415431976,0.04529144614934921,1.3188859224319458
2500,0.042656902223825455,0.0,0.049203455448150635,0.004236898850649595,0.05151071399450302,0.5770604610443115
