epoch,loss_data,loss_phys,loss_ic,loss_val,loss_total
50,0.07274815440177917,0.23433814942836761,0.0066594937816262245,0.08923182636499405,0.16967351734638214
100,0.04760298132896423,0.1353311985731125,0.00458101648837328,0.05196605995297432,0.10490478575229645
150,0.07884778082370758,0.17462876439094543,0.004757887218147516,0.04427444189786911,0.1507069170475006
200,0.0437786690890789,0.1662347912788391,0.024344630539417267,0.044927775859832764,0.14795348048210144
250,0.03153245896100998,0.08013147115707397,9.469168435316533e-05,0.030368756502866745,0.06073615700006485
300,0.04259646311402321,0.08694685995578766,0.0017795799067243934,0.022470908239483833,0.0773109421133995
350,0.009964537806808949,0.07301243394613266,0.006594587117433548,0.012631868943572044,0.0483221635222435
400,0.013179554603993893,0.055357739329338074,0.0003257632488384843,0.011590490117669106,0.03382449597120285
450,0.007104414515197277,0.04487493261694908,0.0018067224882543087,0.009742757305502892,0.026624632999300957
500,0.007200469728559256,0.037860527634620667,0.005126388743519783,0.006660673301666975,0.030171751976013184
550,0.005532512441277504,0.03626681864261627,0.006303232163190842,0.007838918827474117,0.030050743371248245
600,0.011136711575090885,0.047703150659799576,0.0029820080380886793,0.00787328090518713,0.033803194761276245
650,0.007092092651873827,0.04308699071407318,0.00424168910831213,0.006829771678894758,0.030359983444213867
700,0.004847563337534666,0.035240158438682556,0.0018235237803310156,0.005799152888357639,0.020907297730445862
750,0.008038594387471676,0.04529593512415886,0.0008881870890036225,0.005818991921842098,0.026053259149193764
800,0.007440339773893356,0.04168593883514404,0.0013815833954140544,0.006789598148316145,0.025037702172994614
850,0.007516196928918362,0.04347876459360123,3.734016354428604e-05,0.00402483344078064,0.02333657257258892
900,0.003568371059373021,0.03917368873953819,0.002314841840416193,0.005734128877520561,0.02194017916917801
950,0.0020603190641850233,0.036497812718153,0.0002889121533371508,0.004893244244158268,0.015805520117282867
1000,0.005918951239436865,0.03337997943162918,0.0010604734998196363,0.004366077017039061,0.01992729865014553
1050,0.005862193647772074,0.04668647050857544,0.0012395125813782215,0.004202632699161768,0.025014862418174744
1100,0.008747173473238945,0.030910493806004524,0.0011851474409922957,0.0038443394005298615,0.022085845470428467
1150,0.0030887501779943705,0.025890976190567017,0.001062852912582457,0.0035643952433019876,0.014388020150363445
1200,0.00497045274823904,0.039019640535116196,0.0004500314826145768,0.003908131271600723,0.019920192658901215
1250,0.0060142469592392445,0.028840601444244385,0.003506945911794901,0.003457890124991536,0.022794151678681374
1300,0.0079794367775321,0.03031512349843979,0.009848460555076599,0.005886452738195658,0.03674093633890152
1350,0.008296308107674122,0.04863455891609192,0.00418192520737648,0.004645857959985733,0.03346627950668335
1400,0.0044464292004704475,0.030078332871198654,3.357271270942874e-05,0.003922065254300833,0.015404838137328625
1450,0.004140310920774937,0.02469104714691639,0.002781723393127322,0.004562207497656345,0.018107641488313675
1500,0.007379000540822744,0.03045734390616417,7.501267828047276e-05,0.00482382345944643,0.018549535423517227
1550,0.004317512735724449,0.025201350450515747,0.0011149299098178744,0.0039159515872597694,0.015460928902029991
1600,0.008581273257732391,0.028719360008835793,0.002474721986800432,0.0034801389556378126,0.023453935980796814
1650,0.0024928066413849592,0.03147803619503975,2.5968074623961e-05,0.0034759247209876776,0.01394462026655674
1700,0.006968704052269459,0.034764982759952545,0.013624870218336582,0.004106003325432539,0.0441594198346138
1750,0.005027262028306723,0.03143346309661865,0.004547697491943836,0.00278475577943027,0.024625305086374283
1800,0.004319165367633104,0.02442304417490959,0.0009665698162280023,0.002894066506996751,0.01491277851164341
1850,0.011511499993503094,0.03930618241429329,0.0002507664612494409,0.002847318770363927,0.026205355301499367
1900,0.005708944983780384,0.026606222614645958,0.0019861669279634953,0.003838679753243923,0.01893407478928566
1950,0.0060519143007695675,0.025021890178322792,0.0001308560895267874,0.0033272390719503164,0.01535391341894865
2000,0.0048421029932796955,0.025792190805077553,0.003787791822105646,0.005238897167146206,0.021024493500590324
2050,0.004005380906164646,0.0287808645516634,0.00017237519205082208,0.003065828001126647,0.014744257554411888
2100,0.003152866382151842,0.021233249455690384,3.50010086549446e-05,0.0027400939725339413,0.010909154079854488
2150,0.005897011607885361,0.021220382302999496,0.0007991744205355644,0.0028802964370697737,0.015028081834316254
2200,0.005472584627568722,0.02346046082675457,0.0026337013114243746,0.004606233444064856,0.018726855516433716
2250,0.0032745806965976954,0.02340867556631565,0.0008037045481614769,0.0028751653153449297,0.01320667751133442
2300,0.004439666401594877,0.046818818897008896,2.7265388780506328e-05,0.003555986098945141,0.021452005952596664
2350,0.007840657606720924,0.025584237650036812,0.0001952680613612756,0.0026313376147300005,0.017462674528360367
2400,0.005997744854539633,0.022168798372149467,0.00039453982026316226,0.004321258515119553,0.014742015860974789
