epoch,loss_data,loss_phys,loss_ic,loss_bc,loss_val,loss_total
50,0.02864992432296276,0.0009666764526627958,0.035715047270059586,0.0027351549360901117,0.04687245190143585,0.41798532009124756
100,0.044330187141895294,0.0014826636761426926,0.025874169543385506,0.0004350894596427679,0.03752497583627701,0.3148361146450043
150,0.1042511910200119,0.0004897539620287716,0.026028219610452652,0.00023599436099175364,0.03226042911410332,0.3693421185016632
200,0.018659895285964012,0.0019120851065963507,0.014768351800739765,0.0011913428315892816,0.01715543121099472,0.1878172755241394
250,0.008952253498136997,0.0012290474260225892,0.006335447076708078,0.00012437165423762053,0.01287846826016903,0.0796956792473793
300,0.027157653123140335,0.0005146146286278963,0.01324422750622034,1.260891804122366e-05,0.011390658095479012,0.16229909658432007
350,0.013558031059801579,0.0014037092914804816,0.0032800412736833096,0.00033038275432772934,0.014940283261239529,0.056680817157030106
400,0.005959509406238794,0.0012650542194023728,0.0019966044928878546,3.581948112696409e-05,0.010636281222105026,0.03260901942849159
450,0.008127206936478615,0.0008566653123125434,0.00573398033156991,6.153202775749378e-06,0.013230439275503159,0.0698118731379509
500,0.010950910858809948,0.0009815770899876952,0.00378449447453022,0.00045362726086750627,0.011784364469349384,0.05824001133441925
550,0.008948715403676033,0.0012487248750403523,0.00235237879678607,4.577278014039621e-05,0.012363862246274948,0.039173856377601624
600,0.012664597481489182,0.0012724080588668585,0.011040247045457363,0.00022596580674871802,0.008191143162548542,0.13168875873088837
650,0.010270369239151478,0.001572255278006196,0.008126895874738693,5.8852692745858803e-05,0.013885236345231533,0.09998913109302521
700,0.0678848996758461,0.0002820971130859107,0.016677595674991608,1.5524557966273278e-05,0.0083866436034441,0.23622658848762512
750,0.005731726530939341,0.0007430099067278206,0.0006821043789386749,2.3262900867848657e-05,0.005878886673599482,0.016500448808073997
800,0.006075219251215458,0.0004161476972512901,0.0017980204429477453,3.5380609915591776e-05,0.011212298646569252,0.026489969342947006
850,0.004785764031112194,0.0014498597010970116,0.004028369672596455,0.00014507354353554547,0.0074628787115216255,0.05376949533820152
900,0.00542690884321928,0.0011002114042639732,0.0024979521986097097,2.774313770714798e-06,0.006765559781342745,0.03593523055315018
950,0.0070058079436421394,0.0010612442856654525,0.005814617499709129,7.55268192733638e-05,0.005523481871932745,0.07121346890926361
1000,0.0014268704690039158,0.00083793920930475,0.0009432007791474462,1.8168224414694123e-05,0.005113425198942423,0.01523025706410408
1050,0.0024878736585378647,0.0007363721961155534,0.0027616422157734632,9.000951649795752e-06,0.006942584179341793,0.03387616574764252
1100,0.006063662935048342,0.0005131818470545113,0.0016359518049284816,1.9999832147732377e-05,0.01252625323832035,0.02518908679485321
1150,0.01917959190905094,0.0002757167094387114,0.007603722158819437,6.635950558120385e-05,0.013738620094954967,0.09725898504257202
1200,0.005037187598645687,0.0005516714882105589,0.0010676964884623885,2.3831034923205152e-05,0.008524774573743343,0.018710821866989136
1250,0.002165472134947777,0.0008024966809898615,0.0015639434568583965,2.9049335807940224e-06,0.008888882584869862,0.021846439689397812
1300,0.0006880768341943622,0.0005493468488566577,0.00080273044295609,1.872823304438498e-05,0.008351502008736134,0.01164939720183611
1350,0.009849093854427338,0.0005581561126746237,0.0008147910120896995,6.16116039964254e-06,0.009850737638771534,0.02084939554333687
