epoch,loss_data,loss_phys,loss_ic,loss_bc,loss_val,loss_total
50,0.0,0.004390399903059006,0.03687471151351929,0.0024346315767616034,0.014112139120697975,0.39748382568359375
100,0.0,0.007622300647199154,0.008798261173069477,0.0008316951571032405,0.015490220859646797,0.10392186045646667
150,0.0,0.010022061876952648,0.005458090920001268,0.00012133440031902865,0.014723051339387894,0.06581631302833557
200,0.0,0.007858389057219028,0.00430966867133975,4.674086085287854e-05,0.010751343332231045,0.05142248421907425
250,0.0,0.008722691796720028,0.003262534039095044,0.00013344977924134582,0.011420002207159996,0.04268253222107887
300,0.0,0.01124159898608923,0.0033098701387643814,5.960494490864221e-06,0.009674299508333206,0.04439990594983101
350,0.0,0.004148746374994516,0.003252390306442976,4.376897322799778e-06,0.010504261590540409,0.03671642020344734
400,0.0,0.006791391875594854,0.0034099111799150705,3.861463937937515e-06,0.009503044188022614,0.040929120033979416
450,0.0,0.007179028820246458,0.005811373237520456,3.777999381782138e-06,0.009436110034584999,0.06533054262399673
500,0.0,0.0029403651133179665,0.004658153280615807,8.370479008590337e-06,0.00720272958278656,0.0496056005358696
550,0.0,0.0018633755389600992,0.0024105245247483253,2.4577211661380716e-06,0.006536948028951883,0.02599319815635681
600,0.0,0.012915526516735554,0.002492570551112294,1.4511683730233926e-05,0.004600343760102987,0.03798634931445122
650,0.0,0.0009153751307167113,0.0025030372198671103,3.0939863790990785e-05,0.0028522787615656853,0.02625514566898346
700,0.0,0.0005067712627351284,0.0019245469011366367,1.7602267234906321e-06,0.0020198198035359383,0.01976984180510044
750,0.0,0.010123136453330517,0.0018507724162191153,1.5552866898360662e-05,0.0010593500919640064,0.028786389157176018
800,0.0,0.0003383761504665017,0.002216166350990534,0.00013643103011418134,0.0006072435062378645,0.023864347487688065
850,0.0,0.00042596671846695244,0.0025759658310562372,2.5335404643556103e-05,0.0012529296800494194,0.02643897756934166
900,0.0,0.002216914901509881,0.001778514590114355,0.00010962545638903975,0.0008622859022580087,0.021098315715789795
950,0.0,0.0002878498926293105,0.0034958352334797382,7.25348072592169e-05,0.0018168070819228888,0.03597154840826988
1000,0.0,0.00023068657901603729,0.0015865957830101252,1.1004383850377053e-05,0.0007600215612910688,0.016206687316298485
1050,0.0,0.0019623590633273125,0.0012302929535508156,5.670239715982461e-06,0.0003964118950534612,0.014321991242468357
1100,0.0,0.0001754675031406805,0.002031043404713273,0.00014850139268673956,0.0006323677953332663,0.02197091467678547
1150,0.0,0.0004029680276289582,0.0010875536827370524,1.368140056001721e-05,0.000810500408988446,0.01141531951725483
1200,0.0,0.00029255234403535724,0.004917917773127556,0.0001354041596641764,0.004243595525622368,0.05082577094435692
1250,0.0,0.00025461704353801906,0.0017491949256509542,3.079670022998471e-06,0.0010934813180938363,0.01777736283838749
1300,0.0,0.0006549485842697322,0.0010105808032676578,3.956418368034065e-06,0.00083258404629305,0.010800321586430073
1350,0.0,0.0006778282695449889,0.0013088318519294262,7.044701760605676e-06,0.0014651591191068292,0.013836594298481941
1400,0.0,0.0004262072907295078,0.0010492922738194466,5.778130116596003e-07,0.0003379120316822082,0.010924908332526684
1450,0.0,0.00015285324479918927,0.0020164044108241796,0.00010797024151543155,0.0003622473159339279,0.02139659970998764
1500,0.0,0.0015484996838495135,0.0029777209274470806,0.0002842130488716066,0.005882934667170048,0.03416784107685089
