epoch,loss_data,loss_phys,loss_ic,loss_val,loss_total
50,0.006478880066424608,0.17212745547294617,0.0010728425113484263,0.0029360949993133545,0.4312872290611267
100,0.004136965610086918,0.05635615438222885,0.0022223556879907846,0.0031872536055743694,0.22848576307296753
150,0.0034192190505564213,0.04344724863767624,0.0017397109186276793,0.0025898325257003307,0.17758211493492126
200,0.0020697189029306173,0.0022999756038188934,5.652662366628647e-06,0.0026361425407230854,0.0073503730818629265
250,0.003176273312419653,0.031331613659858704,0.0012212652945891023,0.0030377814546227455,0.12725438177585602
300,0.001622876152396202,0.0024200398474931717,1.4939905668143183e-06,0.0026951986365020275,0.006976243574172258
350,0.00292616942897439,0.0015528901712968946,1.846442216901778e-07,0.0026535855140537024,0.006326045375317335
400,0.0030786492861807346,0.0011940178228542209,1.828766897915557e-07,0.0026572467759251595,0.005694678984582424
450,0.004867152310907841,0.02023366652429104,0.0015423372387886047,0.002841226989403367,0.11933837085962296
500,0.0010831649415194988,0.0012696015182882547,1.4304399087450292e-07,0.0026396960020065308,0.0038624522276222706
550,0.002859713975340128,0.03738470748066902,0.0033204397186636925,0.003849071217700839,0.2358132004737854
600,0.002110200235620141,0.0016551277367398143,4.95250424137339e-06,0.002664768835529685,0.005950622726231813
650,0.0017892828909680247,0.0009423702722415328,1.7097113413910847e-07,0.0026466171257197857,0.003855179762467742
700,0.0022929159458726645,0.0131842577829957,0.0009757759398780763,0.0032584788277745247,0.07555127143859863
750,0.0038552023470401764,0.0010704759042710066,7.621701570315054e-06,0.002646234817802906,0.006540394853800535
800,0.002422200981527567,0.0006645137909799814,1.817633403788932e-07,0.0026417525950819254,0.0038817604072391987
850,0.0017171952640637755,0.005266499239951372,0.0001037519978126511,0.002716525224968791,0.01794685237109661
900,0.0030747693963348866,0.0008731586276553571,1.6412221270911687e-07,0.0026638114359229803,0.004989198874682188
950,0.0045145126059651375,0.0005666438373737037,1.5933137547108345e-06,0.002655179938301444,0.0058246492408216
1000,0.0034289013128727674,0.002231217222288251,0.000219764668145217,0.0028026567306369543,0.01831609010696411
1050,0.0019896456506103277,0.00037898297887295485,7.825119041626749e-07,0.0026321292389184237,0.002852989826351404
1100,0.0018671456491574645,0.00033301199437119067,7.892701603395835e-09,0.002632556017488241,0.0025947929825633764
1150,0.0029089590534567833,0.0002992065856233239,1.241627671788592e-07,0.0026308386586606503,0.003568074433133006
1200,0.0018671327270567417,0.0002650735550560057,4.0569125303591136e-07,0.0026314519345760345,0.002464531222358346
1250,0.0014238390140235424,0.0002417512732790783,4.8701398469575e-08,0.0026225883048027754,0.0019540353678166866
1300,0.0016593204345554113,0.00022839053417555988,1.758897099080059e-07,0.0026159118860960007,0.0021661329083144665
1350,0.0022618675138801336,0.00022515944147016853,7.722155146439036e-07,0.002619250910356641,0.0027887967880815268
1400,0.0033600979950278997,0.00019504678493831307,2.8752637604156916e-07,0.002616527955979109,0.003799176076427102
1450,0.003589917905628681,0.00018426941824145615,3.7762018223475025e-07,0.0026156471576541662,0.004009563941508532
1500,0.002291346900165081,0.00017657209536992013,5.255338351162209e-07,0.0026175868697464466,0.0027009223122149706
1550,0.002623685635626316,0.00017056697106454521,3.977158513635004e-08,0.002613664139062166,0.0029980107210576534
1600,0.0026942184194922447,0.000166972546139732,3.764599796340917e-07,0.0026064070407301188,0.0030760355293750763
1650,0.0023707025684416294,0.00015429381164722145,2.6158672881138045e-06,0.002623701933771372,0.00282687577418983
1700,0.0022846541833132505,0.00019107649859506637,6.627131369896233e-06,0.0026003937236964703,0.0030039455741643906
1750,0.002560774330049753,0.000268329749815166,8.923425411921926e-06,0.0026450450532138348,0.003553422400727868
1800,0.0017170511418953538,0.00017439184011891484,3.2611328606435563e-06,0.002611047588288784,0.0022465211804956198
1850,0.003435107646510005,0.014113878831267357,0.0019542297814041376,0.002493429696187377,0.12331011146306992
1900,0.0020574857480823994,0.00024721186491660774,3.0704492814948026e-07,0.002630786271765828,0.0026113800704479218
1950,0.005442771594971418,0.00020413733727764338,5.1905453268830115e-09,0.0026186304166913033,0.005888837389647961
2000,0.003944294527173042,0.0005356600158847868,4.4095639168517664e-05,0.0025729031767696142,0.00712351780384779
2050,0.002484817523509264,0.0001731413503875956,3.8525531209643304e-08,0.002619766630232334,0.0028647081926465034
2100,0.00352637842297554,0.00016571003652643412,1.5662600105770252e-07,0.0026133558712899685,0.0038954210467636585
2150,0.0010962880915030837,0.00015994266141206026,7.378332611551741e-08,0.0026135139632970095,0.0014489599270746112
2200,0.0027302063535898924,0.00015534226258751005,1.6449946826924133e-07,0.002612473675981164,0.003076964756473899
2250,0.0027489580679684877,0.00015099355368874967,5.9066394442197634e-08,0.002617004094645381,0.0030814146157354116
2300,0.0027238186448812485,0.00014937443484086543,4.419262467081353e-08,0.002609632210806012,0.0030520614236593246
2350,0.003503685351461172,0.00014132843352854252,4.934353370344979e-09,0.0026092296466231346,0.0038125670980662107
2400,0.004530778154730797,0.00013747878256253898,1.1234455143949162e-07,0.0026172902435064316,0.004836146719753742
2450,0.0019570833537727594,0.00013778901484329253,5.847373927281296e-07,0.002616982441395521,0.0022846555802971125
2500,0.0009937046561390162,0.00013010477414354682,4.538896902772649e-08,0.002611069707199931,0.0012799176620319486
2550,0.0036194869317114353,0.00013041285274084657,1.7291659659690595e-08,0.002605293644592166,0.003905092366039753
2600,0.0019500243943184614,0.0001244244776898995,4.223507517053804e-07,0.002605944871902466,0.002241009147837758
2650,0.002169949235394597,0.00012184073420939967,1.6871376828930806e-06,0.0025980984792113304,0.0025129253044724464
2700,0.0025824597105383873,0.00011825429101008922,1.2652355962927686e-07,0.002605796791613102,0.002846488729119301
2750,0.0028968872502446175,0.00012351280020084232,1.365883122161904e-07,0.0026118129026144743,0.0031728593166917562
2800,0.0016551511362195015,0.00011273132258793339,2.8906504212500295e-07,0.002606944413855672,0.0019145249389111996
2850,0.0016890300903469324,0.0001134514604927972,4.283041477037841e-08,0.0025987171102315187,0.001938756089657545
2900,0.0023219133727252483,0.00010781029413919896,2.0004613077162503e-07,0.002600656123831868,0.002566483337432146
2950,0.0018370413454249501,0.00010546029079705477,3.761436317972766e-08,0.0026068114675581455,0.0020690772216767073
