epoch,loss_data,loss_phys,loss_ic,loss_bc,loss_val,loss_total
50,0.0,0.0002365540130995214,0.030143840238451958,0.0005678717861883342,0.028306355699896812,0.3307725191116333
100,0.0,9.900539589580148e-05,0.023041125386953354,0.0005939488764852285,0.021015258505940437,0.24625128507614136
150,0.0,0.0001169174793176353,0.02099342830479145,0.0004668005567509681,0.02043926529586315,0.22629404067993164
200,0.0,0.0001894429005915299,0.02202659659087658,0.0015585472574457526,0.022280914708971977,0.25479573011398315
250,0.0,0.00027387423324398696,0.003740451065823436,0.0004098160716239363,0.005621219985187054,0.06889009475708008
300,0.0,0.0002468906750436872,0.004017517436295748,8.741959027247503e-05,0.005294276401400566,0.06573843955993652
350,0.0,6.105663487687707e-05,0.013135929591953754,6.252167077036574e-05,0.00633851857855916,0.13809017837047577
400,0.0,8.533479558536783e-05,0.005727638956159353,0.00012648347183130682,0.005403808318078518,0.06707470118999481
450,0.0,0.00011131597420899197,0.0029445092659443617,0.00013245022273622453,0.004124118946492672,0.04190118983387947
500,0.0,9.441583097213879e-05,0.001559778000228107,5.9376805438660085e-05,0.00123123440425843,0.025633132085204124
550,0.0,6.967563240323216e-05,0.0028861993923783302,4.819127207156271e-05,0.0011139943962916732,0.036311469972133636
600,0.0,5.910824620514177e-05,0.0004186442238278687,1.4922865375410765e-05,0.000399516720790416,0.010246495716273785
650,0.0,1.6350972146028653e-05,0.00024722478701733053,2.3355591110885143e-05,0.00016642709670122713,0.004340901039540768
700,0.0,0.0001055393586284481,0.012186639942228794,8.235835412051529e-05,0.01574903540313244,0.13324391841888428
750,0.0,5.573015005211346e-05,0.00028492475394159555,6.421592843253165e-05,0.0008455163915641606,0.009064421989023685
800,0.0,2.863617191906087e-05,9.922147000906989e-05,2.8426600692910142e-05,0.0006590565899387002,0.004140098113566637
850,0.0,1.0774289876280818e-05,7.878998439991847e-05,4.495773282542359e-06,3.453957833698951e-05,0.0019102866062894464
900,0.0,1.123784932133276e-05,0.00010343144094804302,7.192840257630451e-06,1.2401533240335993e-05,0.0022300276905298233
950,0.0,5.047641025157645e-06,1.8065751646645367e-05,4.934187472827034e-06,7.003132486715913e-05,0.0007347635109908879
1000,0.0,4.9678665163810365e-06,1.668796357989777e-05,7.692313374718651e-06,2.312797005288303e-05,0.000740589399356395
1050,0.0,4.9085238060797565e-06,1.0657914572220761e-05,6.405190106306691e-06,7.888795516919345e-05,0.0006614834419451654
1100,0.0,1.9053355799769633e-06,1.536905620014295e-05,8.213371074816678e-06,7.99769077275414e-06,0.00042635781574063003
1150,0.0,2.2402964532375336e-06,8.760279342823196e-06,1.767164548027722e-07,1.2030069228785578e-05,0.00031339959241449833
1200,0.0,4.8896868065639865e-06,2.45919782173587e-05,1.5066743799252436e-05,1.2412239811965264e-05,0.0008855559281073511
1250,0.0,5.399424480856396e-06,3.900204683304764e-05,1.9672599592013285e-05,0.00024472683435305953,0.0011266889050602913
1300,0.0,3.055781689909054e-06,3.548403401509859e-05,2.086589483951684e-05,2.193413456552662e-05,0.0008690775139257312
1350,0.0,2.0585705442499602e-06,9.38511311687762e-06,1.8058894113437418e-07,2.670843741725548e-06,0.00030151408282108605
1400,0.0,1.6817865571283619e-06,1.1975713277934119e-05,1.7026637578965165e-05,2.00331378437113e-05,0.00045820215018466115
1450,0.0,2.6505024379730457e-06,4.2486917664064094e-05,4.210223414702341e-05,8.821587834972888e-05,0.0011109418701380491
1500,0.0,1.9165697722201003e-06,5.490148396347649e-06,3.0148351015668595e-06,9.615458111511543e-06,0.00027670679264701903
1550,0.0,2.0797751858481206e-06,1.4322016795631498e-05,1.2617121683433652e-05,1.3036468772043008e-05,0.0004773688851855695
1600,0.0,3.3553585581103107e-06,1.3762297385255806e-05,5.391454124037409e-06,4.0989962144521996e-05,0.0005270733963698149
1650,0.0,2.096285925290431e-06,9.747118383529596e-06,9.487286547482654e-07,0.00015356275252997875,0.00031658707302995026
1700,0.0,1.851090814852796e-06,1.2481295016186778e-05,4.812090082850773e-06,2.7207302082388196e-06,0.0003580429474823177
1750,0.0,1.7302733112956048e-06,2.4709730496397242e-05,1.9701434212038293e-05,4.324674227973446e-05,0.0006171389832161367
1800,0.0,2.1560040295298677e-06,5.947962108621141e-06,1.1467670447018463e-05,7.601693596370751e-06,0.00038975675124675035
1850,0.0,6.749884278178797e-07,5.537648121389793e-06,1.0934413694485556e-05,1.1632242603809573e-05,0.00023221946321427822
1900,0.0,1.6696678812877508e-06,2.5475333131907973e-06,2.6923278255708283e-06,9.801445230550598e-06,0.0002193654072470963
1950,0.0,2.0750162548210938e-06,2.0846859115408733e-05,2.2636542780674063e-05,1.7876431229524314e-05,0.0006423356244340539
2000,0.0,9.578932349540992e-07,7.889856533438433e-06,1.854898386000059e-07,1.1565518434508704e-05,0.0001765427878126502
2050,0.0,1.2884009947811137e-06,5.13367194798775e-06,2.4318244413734647e-06,2.2245146737986943e-06,0.0002044950524577871
2100,0.0,1.2863002893936937e-06,4.0209124563261867e-05,4.426495252118912e-06,3.264605766162276e-05,0.0005749862175434828
2150,0.0,9.100937745643023e-07,4.95303766001598e-06,6.603281690331642e-06,1.8757938960334286e-05,0.0002065725566353649
2200,0.0,1.076135617950058e-06,2.189456790802069e-05,6.012776339048287e-06,1.692058503977023e-05,0.0003866869956254959
2250,0.0,1.5554146557406057e-06,2.1483407181221992e-05,9.61874502536375e-06,4.45290825155098e-05,0.0004665629821829498
2300,0.0,3.413853846723214e-06,2.0345518350950442e-05,2.580341970315203e-05,6.0627568018389866e-05,0.0008028747979551554
2350,0.0,2.597732873255154e-06,1.4723195818078239e-05,8.719858669792302e-06,6.109318746894132e-06,0.0004942038212902844
2400,0.0,5.227071142144268e-06,0.0002797165361698717,0.00019992186571471393,0.00021919835126027465,0.0053190914914011955
2450,0.0,3.142361038044328e-06,2.0830219000345096e-05,1.7641745216678828e-05,5.1081955461995676e-05,0.0006989557878114283
2500,0.0,1.0181088327954058e-06,1.0673638826119713e-05,3.1592919640388573e-06,1.3411460713541601e-05,0.00024014020164031535
2550,0.0,3.4240636068716412e-06,3.805065352935344e-05,1.4957436178519856e-05,3.069002923439257e-05,0.0008724872604943812
2600,0.0,1.5543838571829838e-06,2.260592555103358e-05,1.5432098734891042e-05,2.347998452023603e-05,0.000535818631760776
2650,0.0,1.2940085980517324e-06,3.961601760238409e-05,1.5690942518631346e-06,1.6683672583894804e-05,0.0005412519676610827
2700,0.0,6.870802735647885e-06,7.422431372106075e-05,6.569684046553448e-05,5.157728082849644e-05,0.0020862917881458998
2750,0.0,1.549009880363883e-06,2.5167651983792894e-05,3.7449169667524984e-06,2.5122961233137175e-05,0.0004440266638994217
2800,0.0,9.362242394672649e-07,3.243246283091139e-06,2.26048337026441e-06,4.371384875412332e-06,0.0001486597175244242
2850,0.0,8.168535146069189e-07,7.168963747972157e-06,1.0892958016484044e-05,9.927875908033457e-06,0.00026230455841869116
2900,0.0,9.386628789798124e-07,8.979043741419446e-06,2.4436687908746535e-06,2.065443004539702e-05,0.00020809340639971197
2950,0.0,8.369347597181331e-07,1.614341999811586e-05,5.480767867993563e-06,2.209162812505383e-05,0.00029993534553796053
3000,0.0,2.9944908419565763e-06,4.0792423533275723e-05,3.7962381611578166e-05,1.8933684259536676e-05,0.0010869971010833979
3050,0.0,5.758122938459564e-07,6.591722012672108e-07,1.0215319434792036e-07,2.5152348825940862e-06,6.51944792480208e-05
3100,0.0,3.5325058433954837e-07,1.0939273806798155e-06,7.762132980815295e-08,1.1911178035006742e-06,4.7040546633070335e-05
3150,0.0,3.6286772342464246e-07,5.234468289927463e-07,1.3746000604442088e-07,7.778947406222869e-07,4.289584103389643e-05
3200,0.0,3.6835882610830595e-07,4.2963719693034363e-07,3.390544378589766e-08,4.53925338206318e-07,4.1471310396445915e-05
3250,0.0,4.965529001310642e-07,6.169929633870197e-07,3.4579628049868916e-07,7.58988278448669e-07,5.928318205405958e-05
3300,0.0,2.475453300121444e-07,4.192583276108053e-07,1.4123811453714552e-08,7.339186254284868e-07,2.9088352675898932e-05
3350,0.0,2.854895910786581e-07,7.776335451126215e-07,1.2860790832291968e-07,8.055665716710791e-07,3.761137486435473e-05
3400,0.0,3.3124504739134863e-07,7.023157877483754e-07,1.4056966790576553e-07,5.560531803894264e-07,4.155336137046106e-05
3450,0.0,3.8088290921223233e-07,9.670511644799262e-07,1.6185977003146945e-08,6.772576170988032e-07,4.7920664655976e-05
3500,0.0,3.394317218408105e-07,5.337919901649002e-07,4.3767258262050746e-08,4.876324055658188e-07,3.971876503783278e-05
3550,0.0,2.9541803314714343e-07,1.216262376146915e-06,3.0115618443460335e-08,2.784826733659429e-07,4.2005583964055404e-05
3600,0.0,3.4304926543882175e-07,6.208555873854493e-07,5.938346347988954e-08,1.390813963553228e-06,4.110731606488116e-05
3650,0.0,3.7807581065862905e-07,9.751394145496306e-07,1.746496138821385e-07,4.707751770638424e-07,4.930547220283188e-05
3700,0.0,3.3177582281496143e-07,9.358624879496347e-07,2.8765169801658885e-08,5.755539405072341e-07,4.282385634724051e-05
3750,0.0,2.2638529628693504e-07,1.9790770977579086e-07,1.1982473324678722e-07,6.24695303486078e-07,2.5815852495725267e-05
3800,0.0,2.596019328393595e-07,2.3513833014021657e-07,1.4172289297675889e-07,3.531746983753692e-07,2.9728806111961603e-05
3850,0.0,1.6444070638499397e-07,9.56989993028401e-07,2.195857007336599e-07,6.165840886751539e-07,2.8209826268721372e-05
3900,0.0,2.4796639763735584e-07,4.015045931282657e-07,1.5011025311650883e-07,3.4783533919835463e-07,3.0312789021991193e-05
3950,0.0,2.2064794791276654e-07,5.879223863303196e-07,4.691149513291748e-07,1.474616283303476e-06,3.263516555307433e-05
4000,0.0,3.087772597609728e-07,2.585002903288114e-06,4.385746308344096e-07,3.0659457479487173e-06,6.111350376158953e-05
4050,0.0,2.649689179179404e-07,7.205141514532443e-07,3.829158004009514e-07,9.481847200731863e-07,3.753119017346762e-05
4100,0.0,1.9606950729667005e-07,3.040126330233761e-06,3.885653541146894e-07,1.5023749710962875e-06,5.389386569731869e-05
4150,0.0,1.9502651582570252e-07,4.372177045297576e-06,9.467996875400786e-08,6.998882327025058e-06,6.41712176729925e-05
4200,0.0,2.741795981364703e-07,2.8779718377336394e-06,2.348954275532833e-08,3.5328084777574986e-06,5.6432574638165534e-05
4250,0.0,2.1685178808183991e-07,7.136416684261349e-07,4.453614508292958e-07,6.868654054414947e-07,3.3275209716521204e-05
4300,0.0,2.1942776129435515e-07,7.506014298996888e-07,1.08189524894442e-07,1.0734455599958892e-06,3.053068576264195e-05
4350,0.0,2.2136348434287356e-06,3.324864883325063e-05,2.423750629532151e-06,8.313631406053901e-05,0.0005780874635092914
4400,0.0,1.8164680568588665e-06,3.4013854019576684e-05,9.699987458589021e-06,0.00012186080130049959,0.0006187852122820914
4450,0.0,1.9147393004459445e-07,2.8817371457989793e-06,4.558438320145797e-07,2.440353000565665e-06,5.252320261206478e-05
4500,0.0,2.5282128035541973e-07,3.779155804295442e-06,6.699969503642933e-07,2.9486961921065813e-06,6.977365410421044e-05
4550,0.0,2.301352992617467e-07,1.9604212866397575e-06,1.226194171977113e-06,1.983552238016273e-06,5.48796851944644e-05
4600,0.0,4.641532029836526e-07,1.5447214536834508e-05,6.0579982346098404e-06,8.37914467410883e-06,0.0002614674449432641
4650,0.0,1.6424360183009412e-06,1.6150455849128775e-05,1.3546957234211732e-05,9.293787115893792e-06,0.0004612177435774356
4700,0.0,3.51917378793587e-07,5.88137045269832e-05,5.910423169552814e-06,4.416987212607637e-05,0.0006824330193921924
4750,0.0,5.924168817728059e-07,7.9885903687682e-06,3.2796817777125398e-06,1.0622080480970908e-05,0.00017192440282087773
4800,0.0,2.816284734308283e-07,8.204768164432608e-06,2.117828898917651e-06,2.7374151159165194e-06,0.00013138882059138268
4850,0.0,1.4922645732440287e-06,2.5229524908354506e-05,1.1743438335543033e-05,0.00013847248919773847,0.0005189561052247882
4900,0.0,3.3828166579041863e-07,5.831782800669316e-06,4.665964297601022e-06,2.037123749687453e-06,0.0001388056407449767
4950,0.0,4.441754697381839e-07,1.2371801858535036e-06,9.556600844007335e-07,1.4845194300505682e-06,6.634595047216862e-05
5000,0.0,7.388318294943019e-07,1.623781099624466e-05,2.0956301796104526e-06,1.261967554455623e-05,0.00025721758720465004
5050,0.0,1.4670528969418228e-07,3.203439746357617e-06,5.777578593324506e-08,7.929687853902578e-06,4.7282683226512745e-05
5100,0.0,3.564838834790862e-06,0.00023442831297870725,7.967335477587767e-06,0.0005294372094795108,0.0027804402634501457
5150,0.0,9.013947419589385e-07,1.078672539733816e-05,1.6570888874412049e-06,1.3590445632871706e-05,0.00021457760885823518
5200,0.0,2.3452257380540686e-07,4.5252986637933645e-06,6.825053446846141e-07,2.5256194930989295e-05,7.553029718110338e-05
5250,0.0,1.6177432371478062e-07,4.7203097892634105e-06,6.951283921807772e-07,2.6311358851671685e-06,7.033181464066729e-05
5300,0.0,2.0952028023657476e-07,3.96943249825199e-07,2.2937936705602624e-07,4.5089245759299956e-07,2.7215253794565797e-05
5350,0.0,1.9375477222638438e-06,4.150328095420264e-05,9.58206055656774e-06,7.069246930768713e-05,0.0007046081591397524
5400,0.0,4.54054571719098e-07,6.143033260741504e-06,1.3158851288608275e-06,5.829765996168135e-06,0.0001199946491396986
5450,0.0,2.6327182922614156e-07,4.2611841308826115e-06,1.506306261944701e-06,1.4713056089021848e-06,8.400209480896592e-05
5500,0.0,4.63508399661805e-07,1.022285232465947e-05,1.83500549155724e-06,1.0119288162968587e-05,0.00016692941426299512
5550,0.0,2.9022569947301236e-07,4.514198280958226e-06,7.584179115838197e-07,1.799437995941844e-05,8.174873801181093e-05
5600,0.0,2.0345069060567766e-06,0.000154761946760118,1.3043937542533968e-05,0.00022521406935993582,0.0018815095536410809
5650,0.0,4.858089255321829e-07,9.134906576946378e-06,1.05116555459972e-06,2.532064900151454e-05,0.00015044162864796817
5700,0.0,2.502787026514852e-07,7.908931365818717e-06,2.6929865271085873e-07,5.2030027291039005e-06,0.00010681016283342615
5750,0.0,2.4554375954721763e-07,1.7288257367908955e-06,2.568093862009846e-07,3.022578994205105e-06,4.4410728150978684e-05
5800,0.0,1.9128090116282692e-06,7.527202978963032e-05,1.7220340851054061e-06,2.5809089493122883e-05,0.0009612215217202902
5850,0.0,2.38060934520945e-07,1.569666210343712e-06,5.727176812797552e-07,1.5286470897990512e-06,4.5229928218759596e-05
5900,0.0,2.3824829042951023e-07,2.272943311254494e-05,6.03798866904981e-07,4.351621828391217e-05,0.00025715716765262187
5950,0.0,3.7036446087768127e-07,3.124261866105371e-06,4.932330739393365e-07,1.0562391253188252e-05,7.321139855775982e-05
