epoch,loss_data,loss_phys,loss_ic,loss_bc,loss_val,loss_total
50,0.0,0.0005647285142913461,0.12437891960144043,0.002315688645467162,0.12212438136339188,1.2697696685791016
100,0.0,0.008025266230106354,0.05859782174229622,0.01339561864733696,0.12074603140354156,0.760060727596283
150,0.0,0.00921274907886982,0.0562802217900753,0.04767520725727081,0.09586335718631744,1.085618019104004
200,0.0,0.003625288838520646,0.03222999721765518,0.0006303755799308419,0.07260949164628983,0.34673017263412476
250,0.0,0.004915652796626091,0.03252965584397316,0.0022187901195138693,0.06236235052347183,0.37206271290779114
300,0.0,0.0041730813682079315,0.028605207800865173,0.0010802504839375615,0.06740599870681763,0.3177199959754944
350,0.0,0.003180408151820302,0.02473590150475502,0.0011049620807170868,0.052148111164569855,0.2743106782436371
400,0.0,0.0031478528399020433,0.01580626145005226,0.0012003941228613257,0.048529643565416336,0.1858058124780655
450,0.0,0.0038147796876728535,0.004943685606122017,0.0011399498907849193,0.035177141427993774,0.07991025596857071
500,0.0,0.0038168334867805243,0.001780708902515471,8.093191718216985e-05,0.029356447979807854,0.03770057484507561
550,0.0,0.003439956111833453,0.0011071283370256424,2.4352873879252e-05,0.02878609485924244,0.028514593839645386
600,0.0,0.0027439123950898647,0.001176068908534944,0.00035886935074813664,0.029334781691432,0.029068944975733757
650,0.0,0.0026764997746795416,0.0016062239883467555,3.202334119123407e-05,0.026292627677321434,0.029764972627162933
700,0.0,0.003132374957203865,0.0006422919104807079,5.347926617105259e-06,0.026738211512565613,0.02213827334344387
750,0.0,0.0030605343636125326,0.001289061619900167,0.0001357808941975236,0.029483431950211525,0.029551096260547638
800,0.0,0.002384633757174015,0.00021844010916538537,2.442731783958152e-06,0.025025520473718643,0.014131997711956501
850,0.0,0.0032900965306907892,0.0003482546308077872,0.00010579499939922243,0.026663362979888916,0.02099098078906536
900,0.0,0.003599404124543071,0.0009113093838095665,0.0004872311546932906,0.02482668124139309,0.0319824256002903
950,0.0,0.002440690528601408,0.0002556139952503145,6.753362868039403e-06,0.024849191308021545,0.014827126637101173
1000,0.0,0.0030498693231493235,0.0005918708047829568,0.00020343277719803154,0.023970654234290123,0.023202382028102875
1050,0.0,0.0026635355316102505,0.0003743779961951077,0.00013455467706080526,0.0228306595236063,0.018407003954052925
1100,0.0,0.002425531856715679,0.00022265873849391937,8.65788824739866e-05,0.02247273176908493,0.015220035798847675
