epoch,loss_data,loss_phys,loss_ic,loss_val,loss_total
3300,0.004812842700630426,0.03593510389328003,2.4433378712274134e-05,0.0034892072435468435,0.0054165273904800415
3350,0.003984727431088686,0.04008463770151138,2.0526324078673497e-05,0.001910185907036066,0.0045908368192613125
3400,0.003195389173924923,0.04303256422281265,2.61065306403907e-05,0.0002847135183401406,0.0038867800030857325
3450,0.00370130711235106,0.0394793264567852,1.8428243492962793e-05,0.0006732557085342705,0.004280382767319679
3500,0.003975619096308947,0.03499024733901024,3.0624436476500705e-05,0.00041967048309743404,0.004631766118109226
3550,0.0070078130811452866,0.031804922968149185,3.9717684558127075e-05,0.0003985741641372442,0.007723039481788874
3600,0.001891789841465652,0.03017793409526348,5.578979198617162e-06,0.001246266532689333,0.002249358920380473
3650,0.004684715066105127,0.03760893642902374,1.5160043176365434e-06,0.001171416719444096,0.0050759646110236645
3700,0.003027630504220724,0.025937646627426147,1.1231959433644079e-05,0.000800945854280144,0.003399326466023922
3750,0.004937795922160149,0.04690925404429436,8.722711754671764e-06,0.00030484190210700035,0.005494115874171257
3800,0.001837064977735281,0.051221225410699844,1.0229763574898243e-05,0.0008561217691749334,0.002451574895530939
3850,0.0034348098561167717,0.0435892678797245,8.36140607134439e-05,0.0006790297338739038,0.004706843290477991
3900,0.00256368238478899,0.04701894521713257,3.051004750886932e-05,0.0010029382538050413,0.003338972106575966
3950,0.0025097548495978117,0.04845646396279335,6.851565558463335e-05,0.0011082084383815527,0.0036794759798794985
4000,0.004792351741343737,0.04869574308395386,3.8150956243043765e-05,0.002162919845432043,0.005660818889737129
4050,0.004634923301637173,0.03297228366136551,4.4382180931279436e-05,0.0003873261739499867,0.005408467724919319
4100,0.002428859705105424,0.0370149128139019,8.332948345923796e-05,0.0003563472128007561,0.00363230356015265
4150,0.0023435691837221384,0.043373189866542816,2.064137879642658e-05,0.0009660220239311457,0.002983714919537306
4200,0.004925586748868227,0.042817652225494385,1.6066700482042506e-05,0.001770060625858605,0.005514430347830057
4250,0.0016967641422525048,0.03643685579299927,5.021628021495417e-05,0.0010286783799529076,0.002563295653089881
4300,0.0021240045316517353,0.041397880762815475,2.7799724193755537e-05,0.0007483556983061135,0.002815980464220047
4350,0.0037069981917738914,0.052566710859537125,4.255681051290594e-05,0.0015958192525431514,0.004658233840018511
4400,0.0008175757830031216,0.024537039920687675,3.466602265689289e-06,0.0009834844386205077,0.0010976121993735433
4450,0.00306209409609437,0.03125870227813721,2.2785561668570153e-05,0.0006255616899579763,0.00360253662802279
4500,0.003705572569742799,0.04615190625190735,6.250302249100059e-06,0.0004796914290636778,0.004229594487696886
4550,0.0034338044933974743,0.02269867993891239,1.3930095519754104e-05,0.0005776656325906515,0.00380009226500988
4600,0.001866906532086432,0.034066181629896164,1.6899186448426917e-05,0.00039868205203674734,0.0023765601217746735
4650,0.00340469041839242,0.07211636006832123,7.439338332915213e-06,0.0018090717494487762,0.004200247582048178
