trial,value,hidden,n_layers,lr,scheduler_gamma,scheduler_step,lambda_phys,lambda_ic,lambda_bc,final_loss_data,final_loss_phys,final_loss_ic,final_loss_bc,final_loss_val,final_loss_total
1,7.446642848663032e-05,120,8,0.0029106359131330704,0.659195090518222,1500,0.0029375384576328283,1.3066739238053278,53.99484409787433,0.00014655759150628,0.0005629635415971279,0.00022930384147912264,7.883415520382187e-08,8.276630251202732e-05,0.0004520932852756232
3,0.04885673150420189,120,480,96,6,0.0002051338263087451,0.3935967122017216,1000,0.39676050770529875,15.930522616241015,26.070247583707673,0.06742542237043381,0.012166999280452728,0.04102662578225136,0.00029608019394800067,0.04887824505567551,0.7335472702980042
4,0.03793445602059364,20,500,112,5,0.0002310201887845295,0.41004270591206027,2000,0.03752055855124281,7.309539835912911,3.8234752246751853,0.03118215501308441,0.014971308410167694,0.031790416687726974,0.0011578953126445413,0.038214415311813354,0.26854440569877625
5,0.0020049046725034714,200,140,48,5,0.000816845589476017,0.7711055768358082,1500,0.034890188454913866,15.304852121831463,1.2385137298860929,0.003342100651934743,0.07999010384082794,0.0006439347635023296,1.017938120639883e-05,0.0020049046725034714,0.016000904142856598
6,0.0008646019268780947,200,160,16,8,0.00853618986286683,0.7850384088698767,2000,0.001963434157293333,23.359635026261596,7.591104805282694,0.031418945640325546,3.8456153869628906,0.0010139856021851301,2.950482894448214e-06,0.02251107431948185,0.06267828494310379
7,0.012825229205191135,40,300,16,8,0.00032927591344236165,0.6975133706123893,2000,0.03632486956676605,12.399967836846093,2.3426581058204037,0.016391072422266006,0.0523700937628746,0.001925236196257174,0.00012896198313683271,0.012825229205191135,0.042468391358852386
8,0.00012359592074062675,300,420,128,8,0.0015696396388661157,0.8531245410138701,1000,0.0038721180321745824,1.231557172366602,4.473636174621264,0.0002148583298549056,0.00961929652839899,0.0007292419904842973,2.4610109903733246e-05,0.00017635639233049005,0.0012603051727637649
9,0.041259393095970154,120,200,112,5,0.0003646439558980723,0.6256176498949491,1500,0.2550298070162892,1.4096175149815862,94.13993046829943,0.04736344888806343,0.01538161002099514,0.04415864124894142,6.502874384750612e-06,0.041259393095970154,0.1141451895236969
10,0.0002827400167006999,240,180,16,8,0.002592475660475161,0.7374043008245925,4000,0.0016677615430197913,5.211124595788264,1.7050539260269288,0.0019834896083921194,0.004107150714844465,0.0004986149724572897,9.054615475179162e-06,0.0002827400167006999,0.00460412260144949
11,0.03123132884502411,260,360,48,4,0.0004187594718900631,0.4951099932160482,4000,0.08178476574339538,59.48746813219772,8.79892974968902,0.025460392236709595,0.1933070421218872,0.0018768567824736238,0.00025237383670173585,0.03146722540259361,0.15514004230499268
12,0.00016765936743468046,80,280,80,7,0.005777192501300302,0.5281757761510865,3000,0.00736508526077986,2.6478662827350434,32.06298150714276,0.004312924109399319,0.00378276314586401,0.0009387675672769547,7.603723588545108e-06,0.0008131570648401976,0.007070313207805157
13,0.00011011178139597178,300,400,128,7,0.0018935828840713,0.8726047091260536,1000,0.00635841533631587,1.0364519981772469,22.44710605507811,0.00032740345341153443,0.007151415571570396,0.000517122505698353,1.7770300928532379e-06,0.00016501396021340042,0.0009487370261922479
14,0.00017227577336598188,300,380,128,7,0.003206279239873245,0.8952755499625978,3000,0.010675736963796128,3.074326026550757,28.17460150699174,0.00029193650698289275,0.017625708132982254,0.0008507459424436092,3.330608524265699e-05,0.00028859282610937953,0.004033959936350584
15,0.002186589175835252,180,260,96,7,0.000986667418393436,0.6410188558482991,3000,0.008221327063263806,1.0659285434218329,76.06016518141745,0.0014203146565705538,0.017903652042150497,0.009811167605221272,1.9133076420985162e-05,0.0022830856032669544,0.0134807750582695
16,0.00022919273760635406,240,440,128,7,0.003036032262967421,0.5329004737258839,5000,0.001021378301084852,2.7340570297804097,46.49605469840968,0.0004265612515155226,0.14751221239566803,0.0010462149512022734,3.375821222562081e-07,0.00046545747318305075,0.0034533345606178045
